unique_word_id,word,frequency,posterior_probability
674,moving,3,0.0002571795970852979
675,producing,3,0.0002571795970852979
676,raw,3,0.0002571795970852979
677,ensure,3,0.0002571795970852979
678,chain,3,0.0002571795970852979
679,command,3,0.0002571795970852979
680,mri,3,0.0002571795970852979
681,simply,3,0.0002571795970852979
682,let,3,0.0002571795970852979
683,neuroscientist,3,0.0002571795970852979
684,perez,3,0.0002571795970852979
685,rosal,3,0.0002571795970852979
686,towards,3,0.0002571795970852979
687,scientific,3,0.0002571795970852979
688,helps,3,0.0002571795970852979
689,building,3,0.0002571795970852979
690,directly,3,0.0002571795970852979
691,essentially,3,0.0002571795970852979
692,increasing,3,0.0002571795970852979
693,begin,3,0.0002571795970852979
694,distinct,3,0.0002571795970852979
695,us,3,0.0002571795970852979
696,girn,3,0.0002571795970852979
697,outer,3,0.0002571795970852979
698,city,3,0.0002571795970852979
699,neighborhoods,3,0.0002571795970852979
700,cognitive,3,0.0002571795970852979
701,look,3,0.0002571795970852979
702,remains,3,0.0002571795970852979
703,unclear,3,0.0002571795970852979
704,explain,3,0.0002571795970852979
705,allow,3,0.0002571795970852979
706,wall,3,0.0002571795970852979
707,awareness,3,0.0002571795970852979
708,gist,3,0.0002571795970852979
709,increase,3,0.0002571795970852979
710,available,3,0.0002571795970852979
711,significant,3,0.0002571795970852979
712,rich,3,0.0002571795970852979
713,analysed,3,0.0002571795970852979
714,chemical,3,0.0002571795970852979
715,fingerprints,3,0.0002571795970852979
716,left,3,0.0002571795970852979
717,together,3,0.0002571795970852979
718,planets,3,0.0002571795970852979
719,bodies,3,0.0002571795970852979
720,alignment,3,0.0002571795970852979
721,finding,3,0.0002571795970852979
722,choice,3,0.0002571795970852979
723,social,3,0.0002571795970852979
724,socioeconomic,3,0.0002571795970852979
725,large,3,0.0002571795970852979
726,economic,3,0.0002571795970852979
727,guidelines,3,0.0002571795970852979
728,her,3,0.0002571795970852979
729,huge,3,0.0002571795970852979
730,wealthy,3,0.0002571795970852979
731,opportunity,3,0.0002571795970852979
732,points,3,0.0002571795970852979
733,prevent,3,0.0002571795970852979
734,covid,3,0.0002571795970852979
735,context,3,0.0002571795970852979
736,conditions,3,0.0002571795970852979
737,benefits,3,0.0002571795970852979
738,middle,3,0.0002571795970852979
739,again,3,0.0002571795970852979
740,support,3,0.0002571795970852979
741,mitigation,3,0.0002571795970852979
742,adaptation,3,0.0002571795970852979
743,strategies,3,0.0002571795970852979
744,walking,3,0.0002571795970852979
745,cycling,3,0.0002571795970852979
746,reduce,3,0.0002571795970852979
747,events,3,0.0002571795970852979
748,contribute,3,0.0002571795970852979
749,settings,3,0.0002571795970852979
750,contexts,3,0.0002571795970852979
751,relevant,3,0.0002571795970852979
752,needed,3,0.0002571795970852979
753,local,3,0.0002571795970852979
754,connected,3,0.0002571795970852979
755,designed,3,0.0002571795970852979
756,documents,3,0.0002571795970852979
757,although,3,0.0002571795970852979
758,policies,3,0.0002571795970852979
759,determine,3,0.0002571795970852979
760,broader,3,0.0002571795970852979
761,issue,3,0.0002571795970852979
762,fragmented,3,0.0002571795970852979
763,activities,3,0.0002571795970852979
764,running,3,0.0002571795970852979
765,institutional,3,0.0002571795970852979
766,importance,3,0.0002571795970852979
767,structural,3,0.0002571795970852979
768,require,3,0.0002571795970852979
769,course,3,0.0002571795970852979
770,ground,3,0.0002571795970852979
771,lining,3,0.0002571795970852979
772,bedrettolab,3,0.0002571795970852979
773,magnitude,3,0.0002571795970852979
774,magnitudes,3,0.0002571795970852979
775,times,3,0.0002571795970852979
776,inhibitors,3,0.0002571795970852979
777,widely,3,0.0002571795970852979
778,potentially,3,0.0002571795970852979
779,largely,3,0.0002571795970852979
780,circulating,3,0.0002571795970852979
781,host,3,0.0002571795970852979
782,oncologist,3,0.0002571795970852979
783,rapid,3,0.0002571795970852979
784,rest,3,0.0002571795970852979
785,liver,3,0.0002571795970852979
786,plasma,3,0.0002571795970852979
787,idea,3,0.0002571795970852979
788,indicate,3,0.0002571795970852979
789,double,3,0.0002571795970852979
790,challenge,3,0.0002571795970852979
791,test,3,0.0002571795970852979
792,produced,3,0.0002571795970852979
793,raises,3,0.0002571795970852979
794,ancestors,3,0.0002571795970852979
795,ancestral,3,0.0002571795970852979
796,back,3,0.0002571795970852979
797,hiding,3,0.0002571795970852979
798,history,3,0.0002571795970852979
799,indian,3,0.0002571795970852979
800,trees,3,0.0002571795970852979
801,pythons,3,0.0002571795970852979
802,probably,3,0.0002571795970852979
803,looking,3,0.0002571795970852979
804,aquatic,3,0.0002571795970852979
805,dinilysia,3,0.0002571795970852979
806,hunted,3,0.0002571795970852979
807,comes,3,0.0002571795970852979
808,genes,3,0.0002571795970852979
809,jaw,3,0.0002571795970852979
810,burbrink,3,0.0002571795970852979
811,build,3,0.0002571795970852979
812,number,3,0.0002571795970852979
813,fight,3,0.0002571795970852979
814,deeks,3,0.0002571795970852979
815,fact,3,0.0002571795970852979
816,pursuing,3,0.0002571795970852979
817,society,3,0.0002571795970852979
818,fast,3,0.0002571795970852979
819,concerns,3,0.0002571795970852979
820,reforms,3,0.0002571795970852979
